,file_name,date,animal,minute
0,20171027_ANIMAL2_0min,20171027,2,0
1,20171027_ANIMAL2_10min,20171027,2,10
2,20171027_ANIMAL2_11min,20171027,2,11
3,20171027_ANIMAL2_12min,20171027,2,12
4,20171027_ANIMAL2_13min,20171027,2,13
5,20171027_ANIMAL2_14min,20171027,2,14
6,20171027_ANIMAL2_15min,20171027,2,15
7,20171027_ANIMAL2_16min,20171027,2,16
8,20171027_ANIMAL2_17min,20171027,2,17
9,20171027_ANIMAL2_18min,20171027,2,18
10,20171027_ANIMAL2_19min,20171027,2,19
11,20171027_ANIMAL2_1min,20171027,2,1
12,20171027_ANIMAL2_20min,20171027,2,20
13,20171027_ANIMAL2_21min,20171027,2,21
14,20171027_ANIMAL2_22min,20171027,2,22
15,20171027_ANIMAL2_23min,20171027,2,23
16,20171027_ANIMAL2_24min,20171027,2,24
17,20171027_ANIMAL2_25min,20171027,2,25
18,20171027_ANIMAL2_26min,20171027,2,26
19,20171027_ANIMAL2_27min,20171027,2,27
20,20171027_ANIMAL2_28min,20171027,2,28
21,20171027_ANIMAL2_29min,20171027,2,29
22,20171027_ANIMAL2_2min,20171027,2,2
23,20171027_ANIMAL2_30min,20171027,2,30
24,20171027_ANIMAL2_31min,20171027,2,31
25,20171027_ANIMAL2_32min,20171027,2,32
26,20171027_ANIMAL2_33min,20171027,2,33
27,20171027_ANIMAL2_34min,20171027,2,34
28,20171027_ANIMAL2_35min,20171027,2,35
29,20171027_ANIMAL2_36min,20171027,2,36
30,20171027_ANIMAL2_37min,20171027,2,37
31,20171027_ANIMAL2_38min,20171027,2,38
32,20171027_ANIMAL2_39min,20171027,2,39
33,20171027_ANIMAL2_3min,20171027,2,3
34,20171027_ANIMAL2_40min,20171027,2,40
35,20171027_ANIMAL2_41min,20171027,2,41
36,20171027_ANIMAL2_42min,20171027,2,42
37,20171027_ANIMAL2_43min,20171027,2,43
38,20171027_ANIMAL2_44min,20171027,2,44
39,20171027_ANIMAL2_45min,20171027,2,45
40,20171027_ANIMAL2_46min,20171027,2,46
41,20171027_ANIMAL2_47min,20171027,2,47
42,20171027_ANIMAL2_48min,20171027,2,48
43,20171027_ANIMAL2_49min,20171027,2,49
44,20171027_ANIMAL2_4min,20171027,2,4
45,20171027_ANIMAL2_50min,20171027,2,50
46,20171027_ANIMAL2_51min,20171027,2,51
47,20171027_ANIMAL2_52min,20171027,2,52
48,20171027_ANIMAL2_53min,20171027,2,53
49,20171027_ANIMAL2_54min,20171027,2,54
50,20171027_ANIMAL2_55min,20171027,2,55
51,20171027_ANIMAL2_56min,20171027,2,56
52,20171027_ANIMAL2_57min,20171027,2,57
53,20171027_ANIMAL2_58min,20171027,2,58
54,20171027_ANIMAL2_59min,20171027,2,59
55,20171027_ANIMAL2_5min,20171027,2,5
56,20171027_ANIMAL2_60min,20171027,2,60
57,20171027_ANIMAL2_61min,20171027,2,61
58,20171027_ANIMAL2_62min,20171027,2,62
59,20171027_ANIMAL2_6min,20171027,2,6
60,20171027_ANIMAL2_7min,20171027,2,7
61,20171027_ANIMAL2_8min,20171027,2,8
62,20171027_ANIMAL2_9min,20171027,2,9
63,20171027_ANIMAL3_0min,20171027,3,0
64,20171027_ANIMAL3_10min,20171027,3,10
65,20171027_ANIMAL3_11min,20171027,3,11
66,20171027_ANIMAL3_12min,20171027,3,12
67,20171027_ANIMAL3_13min,20171027,3,13
68,20171027_ANIMAL3_14min,20171027,3,14
69,20171027_ANIMAL3_15min,20171027,3,15
70,20171027_ANIMAL3_16min,20171027,3,16
71,20171027_ANIMAL3_17min,20171027,3,17
72,20171027_ANIMAL3_18min,20171027,3,18
73,20171027_ANIMAL3_19min,20171027,3,19
74,20171027_ANIMAL3_1min,20171027,3,1
75,20171027_ANIMAL3_20min,20171027,3,20
76,20171027_ANIMAL3_21min,20171027,3,21
77,20171027_ANIMAL3_22min,20171027,3,22
78,20171027_ANIMAL3_23min,20171027,3,23
79,20171027_ANIMAL3_24min,20171027,3,24
80,20171027_ANIMAL3_25min,20171027,3,25
81,20171027_ANIMAL3_26min,20171027,3,26
82,20171027_ANIMAL3_27min,20171027,3,27
83,20171027_ANIMAL3_28min,20171027,3,28
84,20171027_ANIMAL3_29min,20171027,3,29
85,20171027_ANIMAL3_2min,20171027,3,2
86,20171027_ANIMAL3_30min,20171027,3,30
87,20171027_ANIMAL3_31min,20171027,3,31
88,20171027_ANIMAL3_32min,20171027,3,32
89,20171027_ANIMAL3_33min,20171027,3,33
90,20171027_ANIMAL3_34min,20171027,3,34
91,20171027_ANIMAL3_35min,20171027,3,35
92,20171027_ANIMAL3_36min,20171027,3,36
93,20171027_ANIMAL3_37min,20171027,3,37
94,20171027_ANIMAL3_38min,20171027,3,38
95,20171027_ANIMAL3_39min,20171027,3,39
96,20171027_ANIMAL3_3min,20171027,3,3
97,20171027_ANIMAL3_40min,20171027,3,40
98,20171027_ANIMAL3_41min,20171027,3,41
99,20171027_ANIMAL3_42min,20171027,3,42
100,20171027_ANIMAL3_43min,20171027,3,43
101,20171027_ANIMAL3_44min,20171027,3,44
102,20171027_ANIMAL3_45min,20171027,3,45
103,20171027_ANIMAL3_46min,20171027,3,46
104,20171027_ANIMAL3_47min,20171027,3,47
105,20171027_ANIMAL3_48min,20171027,3,48
106,20171027_ANIMAL3_49min,20171027,3,49
107,20171027_ANIMAL3_4min,20171027,3,4
108,20171027_ANIMAL3_50min,20171027,3,50
109,20171027_ANIMAL3_51min,20171027,3,51
110,20171027_ANIMAL3_52min,20171027,3,52
111,20171027_ANIMAL3_53min,20171027,3,53
112,20171027_ANIMAL3_54min,20171027,3,54
113,20171027_ANIMAL3_55min,20171027,3,55
114,20171027_ANIMAL3_56min,20171027,3,56
115,20171027_ANIMAL3_57min,20171027,3,57
116,20171027_ANIMAL3_58min,20171027,3,58
117,20171027_ANIMAL3_59min,20171027,3,59
118,20171027_ANIMAL3_5min,20171027,3,5
119,20171027_ANIMAL3_60min,20171027,3,60
120,20171027_ANIMAL3_61min,20171027,3,61
121,20171027_ANIMAL3_62min,20171027,3,62
122,20171027_ANIMAL3_6min,20171027,3,6
123,20171027_ANIMAL3_7min,20171027,3,7
124,20171027_ANIMAL3_8min,20171027,3,8
125,20171027_ANIMAL3_9min,20171027,3,9
126,20171027_ANIMAL4_0min,20171027,4,0
127,20171027_ANIMAL4_10min,20171027,4,10
128,20171027_ANIMAL4_11min,20171027,4,11
129,20171027_ANIMAL4_12min,20171027,4,12
130,20171027_ANIMAL4_13min,20171027,4,13
131,20171027_ANIMAL4_14min,20171027,4,14
132,20171027_ANIMAL4_15min,20171027,4,15
133,20171027_ANIMAL4_16min,20171027,4,16
134,20171027_ANIMAL4_17min,20171027,4,17
135,20171027_ANIMAL4_18min,20171027,4,18
136,20171027_ANIMAL4_19min,20171027,4,19
137,20171027_ANIMAL4_1min,20171027,4,1
138,20171027_ANIMAL4_20min,20171027,4,20
139,20171027_ANIMAL4_21min,20171027,4,21
140,20171027_ANIMAL4_22min,20171027,4,22
141,20171027_ANIMAL4_23min,20171027,4,23
142,20171027_ANIMAL4_24min,20171027,4,24
143,20171027_ANIMAL4_25min,20171027,4,25
144,20171027_ANIMAL4_26min,20171027,4,26
145,20171027_ANIMAL4_27min,20171027,4,27
146,20171027_ANIMAL4_28min,20171027,4,28
147,20171027_ANIMAL4_29min,20171027,4,29
148,20171027_ANIMAL4_2min,20171027,4,2
149,20171027_ANIMAL4_30min,20171027,4,30
150,20171027_ANIMAL4_31min,20171027,4,31
151,20171027_ANIMAL4_32min,20171027,4,32
152,20171027_ANIMAL4_33min,20171027,4,33
153,20171027_ANIMAL4_34min,20171027,4,34
154,20171027_ANIMAL4_35min,20171027,4,35
155,20171027_ANIMAL4_36min,20171027,4,36
156,20171027_ANIMAL4_37min,20171027,4,37
157,20171027_ANIMAL4_38min,20171027,4,38
158,20171027_ANIMAL4_39min,20171027,4,39
159,20171027_ANIMAL4_3min,20171027,4,3
160,20171027_ANIMAL4_40min,20171027,4,40
161,20171027_ANIMAL4_41min,20171027,4,41
162,20171027_ANIMAL4_42min,20171027,4,42
163,20171027_ANIMAL4_43min,20171027,4,43
164,20171027_ANIMAL4_44min,20171027,4,44
165,20171027_ANIMAL4_45min,20171027,4,45
166,20171027_ANIMAL4_46min,20171027,4,46
167,20171027_ANIMAL4_47min,20171027,4,47
168,20171027_ANIMAL4_48min,20171027,4,48
169,20171027_ANIMAL4_49min,20171027,4,49
170,20171027_ANIMAL4_4min,20171027,4,4
171,20171027_ANIMAL4_50min,20171027,4,50
172,20171027_ANIMAL4_51min,20171027,4,51
173,20171027_ANIMAL4_52min,20171027,4,52
174,20171027_ANIMAL4_53min,20171027,4,53
175,20171027_ANIMAL4_54min,20171027,4,54
176,20171027_ANIMAL4_55min,20171027,4,55
177,20171027_ANIMAL4_56min,20171027,4,56
178,20171027_ANIMAL4_57min,20171027,4,57
179,20171027_ANIMAL4_58min,20171027,4,58
180,20171027_ANIMAL4_59min,20171027,4,59
181,20171027_ANIMAL4_5min,20171027,4,5
182,20171027_ANIMAL4_60min,20171027,4,60
183,20171027_ANIMAL4_61min,20171027,4,61
184,20171027_ANIMAL4_62min,20171027,4,62
185,20171027_ANIMAL4_6min,20171027,4,6
186,20171027_ANIMAL4_7min,20171027,4,7
187,20171027_ANIMAL4_8min,20171027,4,8
188,20171027_ANIMAL4_9min,20171027,4,9
189,20171027_ANIMAL5_0min,20171027,5,0
190,20171027_ANIMAL5_10min,20171027,5,10
191,20171027_ANIMAL5_11min,20171027,5,11
192,20171027_ANIMAL5_12min,20171027,5,12
193,20171027_ANIMAL5_13min,20171027,5,13
194,20171027_ANIMAL5_14min,20171027,5,14
195,20171027_ANIMAL5_15min,20171027,5,15
196,20171027_ANIMAL5_16min,20171027,5,16
197,20171027_ANIMAL5_17min,20171027,5,17
198,20171027_ANIMAL5_18min,20171027,5,18
199,20171027_ANIMAL5_19min,20171027,5,19
200,20171027_ANIMAL5_1min,20171027,5,1
201,20171027_ANIMAL5_20min,20171027,5,20
202,20171027_ANIMAL5_21min,20171027,5,21
203,20171027_ANIMAL5_22min,20171027,5,22
204,20171027_ANIMAL5_23min,20171027,5,23
205,20171027_ANIMAL5_24min,20171027,5,24
206,20171027_ANIMAL5_25min,20171027,5,25
207,20171027_ANIMAL5_26min,20171027,5,26
208,20171027_ANIMAL5_27min,20171027,5,27
209,20171027_ANIMAL5_28min,20171027,5,28
210,20171027_ANIMAL5_29min,20171027,5,29
211,20171027_ANIMAL5_2min,20171027,5,2
212,20171027_ANIMAL5_30min,20171027,5,30
213,20171027_ANIMAL5_31min,20171027,5,31
214,20171027_ANIMAL5_32min,20171027,5,32
215,20171027_ANIMAL5_33min,20171027,5,33
216,20171027_ANIMAL5_34min,20171027,5,34
217,20171027_ANIMAL5_35min,20171027,5,35
218,20171027_ANIMAL5_36min,20171027,5,36
219,20171027_ANIMAL5_37min,20171027,5,37
220,20171027_ANIMAL5_38min,20171027,5,38
221,20171027_ANIMAL5_39min,20171027,5,39
222,20171027_ANIMAL5_3min,20171027,5,3
223,20171027_ANIMAL5_40min,20171027,5,40
224,20171027_ANIMAL5_41min,20171027,5,41
225,20171027_ANIMAL5_42min,20171027,5,42
226,20171027_ANIMAL5_43min,20171027,5,43
227,20171027_ANIMAL5_44min,20171027,5,44
228,20171027_ANIMAL5_45min,20171027,5,45
229,20171027_ANIMAL5_46min,20171027,5,46
230,20171027_ANIMAL5_47min,20171027,5,47
231,20171027_ANIMAL5_48min,20171027,5,48
232,20171027_ANIMAL5_49min,20171027,5,49
233,20171027_ANIMAL5_4min,20171027,5,4
234,20171027_ANIMAL5_50min,20171027,5,50
235,20171027_ANIMAL5_51min,20171027,5,51
236,20171027_ANIMAL5_52min,20171027,5,52
237,20171027_ANIMAL5_53min,20171027,5,53
238,20171027_ANIMAL5_54min,20171027,5,54
239,20171027_ANIMAL5_55min,20171027,5,55
240,20171027_ANIMAL5_56min,20171027,5,56
241,20171027_ANIMAL5_57min,20171027,5,57
242,20171027_ANIMAL5_58min,20171027,5,58
243,20171027_ANIMAL5_59min,20171027,5,59
244,20171027_ANIMAL5_5min,20171027,5,5
245,20171027_ANIMAL5_60min,20171027,5,60
246,20171027_ANIMAL5_61min,20171027,5,61
247,20171027_ANIMAL5_62min,20171027,5,62
248,20171027_ANIMAL5_6min,20171027,5,6
249,20171027_ANIMAL5_7min,20171027,5,7
250,20171027_ANIMAL5_8min,20171027,5,8
251,20171027_ANIMAL5_9min,20171027,5,9
252,20171027_ANIMAL6_0min,20171027,6,0
253,20171027_ANIMAL6_10min,20171027,6,10
254,20171027_ANIMAL6_11min,20171027,6,11
255,20171027_ANIMAL6_12min,20171027,6,12
256,20171027_ANIMAL6_13min,20171027,6,13
257,20171027_ANIMAL6_14min,20171027,6,14
258,20171027_ANIMAL6_15min,20171027,6,15
259,20171027_ANIMAL6_16min,20171027,6,16
260,20171027_ANIMAL6_17min,20171027,6,17
261,20171027_ANIMAL6_18min,20171027,6,18
262,20171027_ANIMAL6_19min,20171027,6,19
263,20171027_ANIMAL6_1min,20171027,6,1
264,20171027_ANIMAL6_20min,20171027,6,20
265,20171027_ANIMAL6_21min,20171027,6,21
266,20171027_ANIMAL6_22min,20171027,6,22
267,20171027_ANIMAL6_23min,20171027,6,23
268,20171027_ANIMAL6_24min,20171027,6,24
269,20171027_ANIMAL6_25min,20171027,6,25
270,20171027_ANIMAL6_26min,20171027,6,26
271,20171027_ANIMAL6_27min,20171027,6,27
272,20171027_ANIMAL6_28min,20171027,6,28
273,20171027_ANIMAL6_29min,20171027,6,29
274,20171027_ANIMAL6_2min,20171027,6,2
275,20171027_ANIMAL6_30min,20171027,6,30
276,20171027_ANIMAL6_31min,20171027,6,31
277,20171027_ANIMAL6_32min,20171027,6,32
278,20171027_ANIMAL6_33min,20171027,6,33
279,20171027_ANIMAL6_34min,20171027,6,34
280,20171027_ANIMAL6_35min,20171027,6,35
281,20171027_ANIMAL6_36min,20171027,6,36
282,20171027_ANIMAL6_37min,20171027,6,37
283,20171027_ANIMAL6_38min,20171027,6,38
284,20171027_ANIMAL6_39min,20171027,6,39
285,20171027_ANIMAL6_3min,20171027,6,3
286,20171027_ANIMAL6_40min,20171027,6,40
287,20171027_ANIMAL6_41min,20171027,6,41
288,20171027_ANIMAL6_42min,20171027,6,42
289,20171027_ANIMAL6_43min,20171027,6,43
290,20171027_ANIMAL6_44min,20171027,6,44
291,20171027_ANIMAL6_45min,20171027,6,45
292,20171027_ANIMAL6_46min,20171027,6,46
293,20171027_ANIMAL6_47min,20171027,6,47
294,20171027_ANIMAL6_48min,20171027,6,48
295,20171027_ANIMAL6_49min,20171027,6,49
296,20171027_ANIMAL6_4min,20171027,6,4
297,20171027_ANIMAL6_50min,20171027,6,50
298,20171027_ANIMAL6_51min,20171027,6,51
299,20171027_ANIMAL6_52min,20171027,6,52
300,20171027_ANIMAL6_53min,20171027,6,53
301,20171027_ANIMAL6_54min,20171027,6,54
302,20171027_ANIMAL6_55min,20171027,6,55
303,20171027_ANIMAL6_56min,20171027,6,56
304,20171027_ANIMAL6_57min,20171027,6,57
305,20171027_ANIMAL6_58min,20171027,6,58
306,20171027_ANIMAL6_59min,20171027,6,59
307,20171027_ANIMAL6_5min,20171027,6,5
308,20171027_ANIMAL6_60min,20171027,6,60
309,20171027_ANIMAL6_61min,20171027,6,61
310,20171027_ANIMAL6_62min,20171027,6,62
311,20171027_ANIMAL6_6min,20171027,6,6
312,20171027_ANIMAL6_7min,20171027,6,7
313,20171027_ANIMAL6_8min,20171027,6,8
314,20171027_ANIMAL6_9min,20171027,6,9
315,20171027_ANIMAL7_0min,20171027,7,0
316,20171027_ANIMAL7_10min,20171027,7,10
317,20171027_ANIMAL7_11min,20171027,7,11
318,20171027_ANIMAL7_12min,20171027,7,12
319,20171027_ANIMAL7_13min,20171027,7,13
320,20171027_ANIMAL7_14min,20171027,7,14
321,20171027_ANIMAL7_15min,20171027,7,15
322,20171027_ANIMAL7_16min,20171027,7,16
323,20171027_ANIMAL7_17min,20171027,7,17
324,20171027_ANIMAL7_18min,20171027,7,18
325,20171027_ANIMAL7_19min,20171027,7,19
326,20171027_ANIMAL7_1min,20171027,7,1
327,20171027_ANIMAL7_20min,20171027,7,20
328,20171027_ANIMAL7_21min,20171027,7,21
329,20171027_ANIMAL7_22min,20171027,7,22
330,20171027_ANIMAL7_23min,20171027,7,23
331,20171027_ANIMAL7_24min,20171027,7,24
332,20171027_ANIMAL7_25min,20171027,7,25
333,20171027_ANIMAL7_26min,20171027,7,26
334,20171027_ANIMAL7_27min,20171027,7,27
335,20171027_ANIMAL7_28min,20171027,7,28
336,20171027_ANIMAL7_29min,20171027,7,29
337,20171027_ANIMAL7_2min,20171027,7,2
338,20171027_ANIMAL7_30min,20171027,7,30
339,20171027_ANIMAL7_31min,20171027,7,31
340,20171027_ANIMAL7_32min,20171027,7,32
341,20171027_ANIMAL7_33min,20171027,7,33
342,20171027_ANIMAL7_34min,20171027,7,34
343,20171027_ANIMAL7_35min,20171027,7,35
344,20171027_ANIMAL7_36min,20171027,7,36
345,20171027_ANIMAL7_37min,20171027,7,37
346,20171027_ANIMAL7_38min,20171027,7,38
347,20171027_ANIMAL7_39min,20171027,7,39
348,20171027_ANIMAL7_3min,20171027,7,3
349,20171027_ANIMAL7_40min,20171027,7,40
350,20171027_ANIMAL7_41min,20171027,7,41
351,20171027_ANIMAL7_42min,20171027,7,42
352,20171027_ANIMAL7_43min,20171027,7,43
353,20171027_ANIMAL7_44min,20171027,7,44
354,20171027_ANIMAL7_45min,20171027,7,45
355,20171027_ANIMAL7_46min,20171027,7,46
356,20171027_ANIMAL7_47min,20171027,7,47
357,20171027_ANIMAL7_48min,20171027,7,48
358,20171027_ANIMAL7_49min,20171027,7,49
359,20171027_ANIMAL7_4min,20171027,7,4
360,20171027_ANIMAL7_50min,20171027,7,50
361,20171027_ANIMAL7_51min,20171027,7,51
362,20171027_ANIMAL7_52min,20171027,7,52
363,20171027_ANIMAL7_53min,20171027,7,53
364,20171027_ANIMAL7_54min,20171027,7,54
365,20171027_ANIMAL7_55min,20171027,7,55
366,20171027_ANIMAL7_56min,20171027,7,56
367,20171027_ANIMAL7_57min,20171027,7,57
368,20171027_ANIMAL7_58min,20171027,7,58
369,20171027_ANIMAL7_59min,20171027,7,59
370,20171027_ANIMAL7_5min,20171027,7,5
371,20171027_ANIMAL7_60min,20171027,7,60
372,20171027_ANIMAL7_61min,20171027,7,61
373,20171027_ANIMAL7_62min,20171027,7,62
374,20171027_ANIMAL7_6min,20171027,7,6
375,20171027_ANIMAL7_7min,20171027,7,7
376,20171027_ANIMAL7_8min,20171027,7,8
377,20171027_ANIMAL7_9min,20171027,7,9
378,20171031_ANIMAL6_0min,20171031,6,0
379,20171031_ANIMAL6_10min,20171031,6,10
380,20171031_ANIMAL6_11min,20171031,6,11
381,20171031_ANIMAL6_12min,20171031,6,12
382,20171031_ANIMAL6_13min,20171031,6,13
383,20171031_ANIMAL6_14min,20171031,6,14
384,20171031_ANIMAL6_15min,20171031,6,15
385,20171031_ANIMAL6_16min,20171031,6,16
386,20171031_ANIMAL6_1min,20171031,6,1
387,20171031_ANIMAL6_2min,20171031,6,2
388,20171031_ANIMAL6_3min,20171031,6,3
389,20171031_ANIMAL6_4min,20171031,6,4
390,20171031_ANIMAL6_5min,20171031,6,5
391,20171031_ANIMAL6_6min,20171031,6,6
392,20171031_ANIMAL6_7min,20171031,6,7
393,20171031_ANIMAL6_8min,20171031,6,8
394,20171031_ANIMAL6_9min,20171031,6,9
395,20171031_ANIMAL7_0min,20171031,7,0
396,20171031_ANIMAL7_10min,20171031,7,10
397,20171031_ANIMAL7_11min,20171031,7,11
398,20171031_ANIMAL7_12min,20171031,7,12
399,20171031_ANIMAL7_13min,20171031,7,13
400,20171031_ANIMAL7_14min,20171031,7,14
401,20171031_ANIMAL7_15min,20171031,7,15
402,20171031_ANIMAL7_16min,20171031,7,16
403,20171031_ANIMAL7_17min,20171031,7,17
404,20171031_ANIMAL7_18min,20171031,7,18
405,20171031_ANIMAL7_19min,20171031,7,19
406,20171031_ANIMAL7_1min,20171031,7,1
407,20171031_ANIMAL7_20min,20171031,7,20
408,20171031_ANIMAL7_21min,20171031,7,21
409,20171031_ANIMAL7_22min,20171031,7,22
410,20171031_ANIMAL7_23min,20171031,7,23
411,20171031_ANIMAL7_24min,20171031,7,24
412,20171031_ANIMAL7_25min,20171031,7,25
413,20171031_ANIMAL7_2min,20171031,7,2
414,20171031_ANIMAL7_3min,20171031,7,3
415,20171031_ANIMAL7_4min,20171031,7,4
416,20171031_ANIMAL7_5min,20171031,7,5
417,20171031_ANIMAL7_6min,20171031,7,6
418,20171031_ANIMAL7_7min,20171031,7,7
419,20171031_ANIMAL7_8min,20171031,7,8
420,20171031_ANIMAL7_9min,20171031,7,9
421,20171103_ANIMAL3_0min,20171103,3,0
422,20171103_ANIMAL3_1min,20171103,3,1
423,20171103_ANIMAL3_2min,20171103,3,2
424,20171103_ANIMAL3_3min,20171103,3,3
425,20171103_ANIMAL3_4min,20171103,3,4
426,20171103_ANIMAL3_5min,20171103,3,5
427,20171103_ANIMAL3_6min,20171103,3,6
428,20171103_ANIMAL3_7min,20171103,3,7
429,20171103_ANIMAL3_8min,20171103,3,8
430,20171103_ANIMAL3_9min,20171103,3,9
431,20171103_ANIMAL5_0min,20171103,5,0
432,20171103_ANIMAL5_1min,20171103,5,1
433,20171103_ANIMAL5_2min,20171103,5,2
434,20171103_ANIMAL5_3min,20171103,5,3
435,20171103_ANIMAL5_4min,20171103,5,4
436,20171103_ANIMAL5_5min,20171103,5,5
437,20171103_ANIMAL5_6min,20171103,5,6
438,20171103_ANIMAL5_7min,20171103,5,7
439,20171103_ANIMAL5_8min,20171103,5,8
440,20171103_ANIMAL6_0min,20171103,6,0
441,20171103_ANIMAL6_10min,20171103,6,10
442,20171103_ANIMAL6_11min,20171103,6,11
443,20171103_ANIMAL6_12min,20171103,6,12
444,20171103_ANIMAL6_13min,20171103,6,13
445,20171103_ANIMAL6_14min,20171103,6,14
446,20171103_ANIMAL6_15min,20171103,6,15
447,20171103_ANIMAL6_16min,20171103,6,16
448,20171103_ANIMAL6_17min,20171103,6,17
449,20171103_ANIMAL6_18min,20171103,6,18
450,20171103_ANIMAL6_19min,20171103,6,19
451,20171103_ANIMAL6_1min,20171103,6,1
452,20171103_ANIMAL6_20min,20171103,6,20
453,20171103_ANIMAL6_2min,20171103,6,2
454,20171103_ANIMAL6_3min,20171103,6,3
455,20171103_ANIMAL6_4min,20171103,6,4
456,20171103_ANIMAL6_5min,20171103,6,5
457,20171103_ANIMAL6_6min,20171103,6,6
458,20171103_ANIMAL6_7min,20171103,6,7
459,20171103_ANIMAL6_8min,20171103,6,8
460,20171103_ANIMAL6_9min,20171103,6,9
461,20171103_ANIMAL7_0min,20171103,7,0
462,20171103_ANIMAL7_10min,20171103,7,10
463,20171103_ANIMAL7_1min,20171103,7,1
464,20171103_ANIMAL7_2min,20171103,7,2
465,20171103_ANIMAL7_3min,20171103,7,3
466,20171103_ANIMAL7_4min,20171103,7,4
467,20171103_ANIMAL7_5min,20171103,7,5
468,20171103_ANIMAL7_6min,20171103,7,6
469,20171103_ANIMAL7_7min,20171103,7,7
470,20171103_ANIMAL7_8min,20171103,7,8
471,20171103_ANIMAL7_9min,20171103,7,9
472,20180119_ANIMAL2_0min,20180119,2,0
473,20180119_ANIMAL2_10min,20180119,2,10
474,20180119_ANIMAL2_20min,20180119,2,20
475,20180119_ANIMAL2_30min,20180119,2,30
476,20180119_ANIMAL2_5min,20180119,2,5
477,20180119_ANIMAL2_60min,20180119,2,60
478,20180119_ANIMAL3_0min,20180119,3,0
479,20180119_ANIMAL3_10min,20180119,3,10
480,20180119_ANIMAL3_20min,20180119,3,20
481,20180119_ANIMAL3_30min,20180119,3,30
482,20180119_ANIMAL3_5min,20180119,3,5
483,20180119_ANIMAL3_60min,20180119,3,60
484,20180119_ANIMAL4_0min,20180119,4,0
485,20180119_ANIMAL4_10min,20180119,4,10
486,20180119_ANIMAL4_20min,20180119,4,20
487,20180119_ANIMAL4_30min,20180119,4,30
488,20180119_ANIMAL4_5min,20180119,4,5
489,20180119_ANIMAL4_60min,20180119,4,60
490,20180119_ANIMAL5_0min,20180119,5,0
491,20180119_ANIMAL5_10min,20180119,5,10
492,20180119_ANIMAL5_20min,20180119,5,20
493,20180119_ANIMAL5_30min,20180119,5,30
494,20180119_ANIMAL5_60min,20180119,5,60
495,20180119_ANIMAL5_6min,20180119,5,6
496,20180120_ANIMAL1_0min,20180120,1,0
497,20180120_ANIMAL1_10min,20180120,1,10
498,20180120_ANIMAL1_20min,20180120,1,20
499,20180120_ANIMAL1_30min,20180120,1,30
500,20180120_ANIMAL1_5min,20180120,1,5
501,20180120_ANIMAL1_60min,20180120,1,60
502,20180120_ANIMAL2_0min,20180120,2,0
503,20180120_ANIMAL2_10min,20180120,2,10
504,20180120_ANIMAL2_20min,20180120,2,20
505,20180120_ANIMAL2_30min,20180120,2,30
506,20180120_ANIMAL2_5min,20180120,2,5
507,20180120_ANIMAL2_60min,20180120,2,60
508,20180120_ANIMAL3_0min,20180120,3,0
509,20180120_ANIMAL3_10min,20180120,3,10
510,20180120_ANIMAL3_20min,20180120,3,20
511,20180120_ANIMAL3_30min,20180120,3,30
512,20180120_ANIMAL3_5min,20180120,3,5
513,20180120_ANIMAL3_60min,20180120,3,60
514,20180120_ANIMAL4_0min,20180120,4,0
515,20180120_ANIMAL4_10min,20180120,4,10
516,20180120_ANIMAL4_20min,20180120,4,20
517,20180120_ANIMAL4_30min,20180120,4,30
518,20180120_ANIMAL4_5min,20180120,4,5
519,20180120_ANIMAL4_60min,20180120,4,60
520,20180120_ANIMAL5_0min,20180120,5,0
521,20180120_ANIMAL5_20min,20180120,5,20
522,20180120_ANIMAL5_30min,20180120,5,30
523,20180120_ANIMAL5_5min,20180120,5,5
524,20180120_ANIMAL5_60min,20180120,5,60
525,20180121_ANIMAL1_0min,20180121,1,0
526,20180121_ANIMAL1_10min,20180121,1,10
527,20180121_ANIMAL1_20min,20180121,1,20
528,20180121_ANIMAL1_30min,20180121,1,30
529,20180121_ANIMAL1_5min,20180121,1,5
530,20180121_ANIMAL1_60min,20180121,1,60
531,20180203_ANIMAL1_0min,20180203,1,0
532,20180203_ANIMAL1_10min,20180203,1,10
533,20180203_ANIMAL1_20min,20180203,1,20
534,20180203_ANIMAL1_30min,20180203,1,30
535,20180203_ANIMAL1_5min,20180203,1,5
536,20180203_ANIMAL1_60min,20180203,1,60
537,20180203_ANIMAL2_0min,20180203,2,0
538,20180203_ANIMAL2_10min,20180203,2,10
539,20180203_ANIMAL2_20min,20180203,2,20
540,20180203_ANIMAL2_30min,20180203,2,30
541,20180203_ANIMAL2_5min,20180203,2,5
542,20180203_ANIMAL2_60min,20180203,2,60
543,20180203_ANIMAL3_0min,20180203,3,0
544,20180203_ANIMAL3_10min,20180203,3,10
545,20180203_ANIMAL3_20min,20180203,3,20
546,20180203_ANIMAL3_30min,20180203,3,30
547,20180203_ANIMAL3_5min,20180203,3,5
548,20180203_ANIMAL3_60min,20180203,3,60
549,20180427_ANIMAL2_0min,20180427,2,0
550,20180427_ANIMAL2_10min,20180427,2,10
551,20180427_ANIMAL2_15min,20180427,2,15
552,20180427_ANIMAL2_20min,20180427,2,20
553,20180427_ANIMAL2_25min,20180427,2,25
554,20180427_ANIMAL2_30min,20180427,2,30
555,20180427_ANIMAL2_35min,20180427,2,35
556,20180427_ANIMAL2_40min,20180427,2,40
557,20180427_ANIMAL2_45min,20180427,2,45
558,20180427_ANIMAL2_50min,20180427,2,50
